codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A652,06/05/2018,23,22.6,22.6,22.4,89,90,89,20.7,20.8,20.6,1016.5,1016.5,1016.2,2.4,286,6.0,-2.72,0.0
A652,06/05/2018,22,22.4,22.4,22.2,90,90,90,20.7,20.7,20.5,1016.2,1016.2,1015.7,3.0,283,7.0,-3.19,0.0
A652,06/05/2018,21,22.3,22.5,22.2,90,90,89,20.6,20.6,20.4,1015.7,1015.7,1015.5,3.7,276,7.5,12.78,0.0
A652,06/05/2018,20,22.5,23.1,22.5,89,89,86,20.5,20.7,20.5,1015.5,1015.6,1015.2,4.1,275,7.5,207.2,0.0
A652,06/05/2018,19,23.1,23.5,23.0,86,86,85,20.7,21.0,20.6,1015.2,1015.2,1015.0,3.1,278,7.3,956.8,0.0
A652,06/05/2018,18,23.2,23.9,23.2,86,86,83,20.8,21.0,20.7,1015.3,1015.3,1015.1,4.3,274,8.2,1686.,0.0
A652,06/05/2018,17,23.6,23.9,23.2,83,86,82,20.6,21.1,20.5,1015.2,1015.6,1015.2,4.2,275,8.3,2276.,0.0
A652,06/05/2018,16,23.2,24.2,23.1,86,86,80,20.7,20.8,20.3,1015.6,1016.0,1015.6,3.8,273,7.0,2305.,0.0
A652,06/05/2018,15,24.0,24.2,23.7,80,84,80,20.3,21.3,20.3,1015.9,1016.7,1015.9,3.2,275,6.6,2696.,0.0
A652,06/05/2018,14,24.0,25.1,23.8,84,85,81,21.0,21.7,20.8,1016.7,1017.0,1016.7,2.6,279,4.8,2496.,0.0
A652,06/05/2018,13,25.1,25.2,23.5,81,87,81,21.7,21.9,21.1,1016.9,1017.3,1016.9,1.0,241,2.9,1858.,0.0
A652,06/05/2018,12,23.6,24.1,22.6,87,91,87,21.3,22.5,21.0,1016.9,1016.9,1016.5,1.1,231,2.9,797.5,0.0
A652,06/05/2018,11,22.5,22.8,21.7,91,92,91,21.0,21.4,20.3,1016.5,1016.5,1015.7,1.1,150,4.0,297.4,0.0
A652,06/05/2018,10,21.8,21.9,21.5,92,92,92,20.5,20.6,20.2,1015.7,1015.7,1015.2,2.1,286,5.4,59.40,0.0
A652,06/05/2018,09,21.7,21.9,21.7,92,92,91,20.3,20.4,20.2,1015.2,1015.2,1014.6,2.7,278,6.1,-0.58,0.0
A652,06/05/2018,08,21.8,22.1,21.6,91,91,90,20.3,20.6,20.0,1014.6,1014.6,1014.1,3.3,274,5.8,-2.74,0.0
A652,06/05/2018,07,21.8,22.0,21.7,91,91,91,20.2,20.4,20.1,1014.1,1014.5,1014.1,2.1,287,6.7,-2.58,0.0
A652,06/05/2018,06,21.7,22.0,21.5,91,91,91,20.2,20.4,19.9,1014.5,1014.7,1014.4,2.9,274,6.7,-3.50,0.0
A652,06/05/2018,05,21.8,22.1,21.7,91,91,91,20.2,20.6,20.1,1014.6,1014.9,1014.6,2.1,289,5.6,-3.52,0.0
A652,06/05/2018,04,22.0,22.1,21.8,91,91,90,20.4,20.4,20.1,1014.9,1014.9,1014.7,2.9,274,5.4,-3.54,0.0
A652,06/05/2018,03,21.8,21.9,21.7,91,91,91,20.3,20.5,20.2,1014.7,1015.0,1014.7,1.2,284,6.0,-3.17,0.0
A652,06/05/2018,02,21.8,21.9,21.7,91,91,90,20.3,20.3,20.1,1015.0,1015.2,1014.9,1.9,292,5.4,-3.24,0.0
A652,06/05/2018,01,21.9,22.5,21.8,90,90,86,20.2,20.2,20.0,1015.1,1015.1,1015.0,2.8,280,4.8,-3.54,0.0
A652,06/05/2018,00,22.5,23.7,22.5,86,86,82,20.0,20.6,20.0,1015.1,1015.1,1014.9,1.7,278,2.3,-2.83,0.0
A652,07/05/2018,23,22.9,23.0,22.9,85,86,84,20.3,20.4,20.1,1016.9,1017.0,1016.5,2.4,277,5.5,-3.54,0.0
A652,07/05/2018,22,22.9,23.1,22.9,84,87,84,20.1,20.8,20.1,1016.5,1016.5,1016.2,2.5,275,5.5,-3.53,0.0
A652,07/05/2018,21,23.0,23.4,23.0,87,87,86,20.6,20.9,20.6,1016.2,1016.3,1015.9,2.4,269,4.8,7.138,0.0
A652,07/05/2018,20,23.4,24.1,23.4,86,86,84,20.9,21.2,20.8,1015.9,1015.9,1015.5,2.9,259,5.6,172.6,0.0
A652,07/05/2018,19,24.1,25.0,24.1,84,84,82,21.2,21.7,21.1,1015.5,1015.5,1015.4,2.8,273,5.4,987.6,0.0
A652,07/05/2018,18,24.8,25.3,24.6,82,83,80,21.6,21.8,21.3,1015.4,1015.8,1015.4,2.9,258,6.2,1696.,0.0
A652,07/05/2018,17,25.0,25.4,24.7,81,82,80,21.4,21.9,21.2,1015.8,1016.1,1015.8,3.2,259,5.9,2357.,0.0
A652,07/05/2018,16,25.0,25.5,24.3,80,84,79,21.3,22.3,21.1,1016.1,1016.8,1016.1,2.8,258,5.3,2105.,0.0
A652,07/05/2018,15,25.3,26.1,25.3,79,79,74,21.4,21.6,20.6,1016.8,1017.3,1016.8,2.5,254,4.0,2484.,0.0
A652,07/05/2018,14,25.6,26.9,25.1,75,77,71,20.8,22.4,19.8,1017.3,1017.7,1017.3,1.4,169,3.2,2540.,0.0
A652,07/05/2018,13,26.7,26.7,23.9,77,84,77,22.3,22.3,20.5,1017.7,1017.7,1017.5,2.1,121,2.7,1820.,0.0
A652,07/05/2018,12,24.4,24.4,22.9,84,86,83,21.5,21.5,20.3,1017.5,1017.5,1017.0,0.8,134,2.4,783.0,0.0
A652,07/05/2018,11,23.2,23.7,22.5,86,89,85,20.7,21.3,20.5,1017.0,1017.0,1016.5,0.6,184,1.7,669.1,0.0
A652,07/05/2018,10,22.5,22.5,21.8,89,89,89,20.5,20.6,19.9,1016.5,1016.5,1016.0,0.6,116,1.8,99.42,0.0
A652,07/05/2018,09,22.0,22.1,21.8,89,89,89,20.2,20.2,19.9,1016.0,1016.0,1015.6,0.8,53,1.8,-3.43,0.0
A652,07/05/2018,08,21.8,22.4,21.7,89,89,88,19.9,20.4,19.8,1015.6,1015.6,1015.3,0.5,261,1.8,-3.28,0.0
A652,07/05/2018,07,22.2,22.8,22.2,88,88,88,20.1,20.7,20.1,1015.3,1015.6,1015.3,1.0,286,1.5,-3.43,0.0
A652,07/05/2018,06,22.8,22.9,22.3,88,90,88,20.7,20.9,20.4,1015.6,1016.0,1015.5,0.6,71,2.4,-2.85,0.0
A652,07/05/2018,05,22.6,22.8,22.5,89,90,89,20.8,20.9,20.6,1016.0,1016.2,1016.0,0.5,211,2.4,-3.43,0.0
A652,07/05/2018,04,22.8,22.8,22.5,89,90,89,20.9,21.0,20.7,1016.2,1016.5,1016.2,1.4,267,3.5,-3.07,0.0
A652,07/05/2018,03,22.6,22.7,22.5,89,89,89,20.8,20.8,20.6,1016.5,1016.7,1016.5,1.7,278,4.5,-3.54,0.0
A652,07/05/2018,02,22.6,22.7,22.5,89,89,89,20.7,20.8,20.6,1016.7,1016.8,1016.7,2.1,284,4.9,-3.08,0.0
A652,07/05/2018,01,22.5,22.6,22.4,89,90,89,20.6,20.7,20.5,1016.7,1016.7,1016.6,2.4,284,4.4,-3.14,0.0
A652,07/05/2018,00,22.6,22.7,22.5,89,89,89,20.6,20.8,20.6,1016.6,1016.6,1016.5,2.1,280,5.1,-2.63,0.0
A652,08/05/2018,23,22.5,22.7,22.5,78,81,78,18.4,19.2,18.4,1017.7,1017.7,1016.9,0.3,167,1.6,0.692,0.0
A652,08/05/2018,22,22.5,22.6,22.4,81,81,78,19.1,19.1,18.5,1016.9,1016.9,1016.0,1.2,136,3.4,-2.02,0.0
A652,08/05/2018,21,22.6,23.1,22.6,78,79,76,18.6,18.9,18.6,1016.0,1016.0,1015.8,2.5,99,3.8,16.30,0.0
A652,08/05/2018,20,23.1,23.9,23.1,78,79,76,19.0,19.8,18.8,1015.9,1016.0,1015.9,2.1,99,3.9,218.4,0.0
A652,08/05/2018,19,23.8,24.2,23.5,76,77,72,19.3,19.8,18.1,1015.9,1016.0,1015.8,1.2,162,3.1,685.6,0.0
A652,08/05/2018,18,23.9,24.0,23.4,77,79,76,19.6,19.8,19.1,1016.0,1016.2,1016.0,0.9,125,5.5,822.9,0.0
A652,08/05/2018,17,23.6,24.8,23.4,79,80,77,19.6,20.9,19.4,1016.2,1016.6,1016.2,3.3,98,6.3,922.8,0.0
A652,08/05/2018,16,24.0,25.2,23.9,78,81,75,19.9,21.2,19.6,1016.6,1017.1,1016.6,1.3,155,3.5,1861.,0.0
A652,08/05/2018,15,24.7,24.7,22.9,82,84,80,21.3,21.4,19.3,1017.1,1017.5,1017.1,2.5,104,5.4,1416.,0.0
A652,08/05/2018,14,23.5,24.1,22.9,83,91,83,20.5,22.0,20.3,1017.5,1017.8,1017.5,2.2,103,5.2,1393.,0.0
A652,08/05/2018,13,23.0,23.2,21.6,90,92,90,21.3,21.8,20.2,1017.7,1017.8,1017.7,3.9,110,8.7,1211.,0.2
A652,08/05/2018,12,21.8,21.9,21.5,92,92,92,20.4,20.6,20.1,1017.8,1017.8,1017.0,6.1,117,10.9,384.8,0.2
A652,08/05/2018,11,21.5,21.8,21.4,92,92,92,20.2,20.4,20.0,1017.0,1017.0,1016.7,5.8,115,9.1,382.9,0.4
A652,08/05/2018,10,21.4,21.6,21.1,92,92,91,20.0,20.1,19.5,1016.7,1016.7,1016.0,6.2,125,10.0,93.78,0.8
A652,08/05/2018,09,21.3,21.5,21.1,91,91,90,19.7,19.9,19.4,1016.0,1016.0,1015.4,8.1,138,10.0,-0.26,0.8
A652,08/05/2018,08,21.2,22.0,21.1,90,90,87,19.5,19.9,19.4,1015.4,1015.4,1015.1,1.2,12,8.9,-1.56,0.6
A652,08/05/2018,07,21.9,22.0,21.8,87,87,87,19.7,19.7,19.6,1015.2,1015.6,1015.2,2.1,147,3.9,-0.84,0.0
A652,08/05/2018,06,21.8,21.9,21.7,87,87,86,19.5,19.7,19.4,1015.6,1015.9,1015.5,0.4,194,3.7,-1.62,0.0
A652,08/05/2018,05,21.8,22.6,21.7,86,86,85,19.4,20.2,19.2,1015.9,1016.1,1015.9,2.2,186,6.9,-0.37,0.0
A652,08/05/2018,04,22.5,22.7,22.1,85,87,84,19.9,20.4,19.6,1016.1,1016.5,1016.1,1.8,279,5.9,-2.41,0.0
A652,08/05/2018,03,22.7,23.1,22.7,86,86,85,20.2,20.5,20.2,1016.5,1016.8,1016.5,2.0,260,5.5,-3.52,0.0
A652,08/05/2018,02,23.1,23.2,22.8,85,86,85,20.4,20.6,20.2,1016.8,1016.8,1016.5,1.8,282,3.4,-2.88,0.0
A652,08/05/2018,01,23.0,23.2,22.9,85,85,85,20.4,20.5,20.2,1016.7,1016.9,1016.7,1.6,273,3.7,-1.72,0.0
A652,08/05/2018,00,23.0,23.1,22.9,85,85,83,20.3,20.3,20.0,1016.8,1017.0,1016.8,1.6,280,4.7,-2.92,0.0
A652,09/05/2018,23,21.4,22.2,21.4,83,83,76,18.3,18.4,17.8,1017.5,1017.5,1016.8,2.0,115,3.1,-3.52,0.0
A652,09/05/2018,22,22.2,22.6,22.0,76,78,75,17.8,18.2,17.6,1016.9,1016.9,1016.2,1.6,88,3.9,-3.54,0.0
A652,09/05/2018,21,22.4,22.4,21.9,77,81,77,18.2,18.6,18.1,1016.3,1016.3,1016.0,1.8,76,7.2,13.90,0.0
A652,09/05/2018,20,22.4,23.6,22.4,78,79,75,18.5,19.0,18.5,1016.0,1016.1,1015.8,4.2,100,7.0,221.9,0.0
A652,09/05/2018,19,23.6,25.7,23.6,75,75,68,18.9,19.6,18.5,1016.0,1016.2,1015.9,5.0,118,6.3,948.4,0.0
A652,09/05/2018,18,25.6,25.9,25.1,69,72,67,19.5,20.0,18.9,1016.0,1016.5,1016.0,4.8,120,6.7,1853.,0.0
A652,09/05/2018,17,25.3,26.8,25.3,68,68,64,19.0,19.9,18.8,1016.5,1017.3,1016.4,4.2,115,5.5,2275.,0.0
A652,09/05/2018,16,26.4,26.8,24.0,66,73,64,19.5,20.6,18.2,1017.3,1018.2,1017.3,2.9,128,4.0,2097.,0.0
A652,09/05/2018,15,24.4,24.9,23.6,71,73,67,18.8,19.4,17.7,1018.2,1018.7,1018.2,0.7,140,2.9,1456.,0.0
A652,09/05/2018,14,24.6,25.9,23.8,71,73,64,19.1,19.9,17.5,1018.7,1019.1,1018.7,1.1,125,2.8,2148.,0.0
A652,09/05/2018,13,24.3,25.0,23.9,70,72,66,18.5,19.1,17.3,1019.0,1019.4,1019.0,1.9,96,3.2,2124.,0.0
A652,09/05/2018,12,24.2,24.5,22.7,69,72,68,18.0,18.4,17.2,1019.2,1019.2,1018.4,1.5,109,2.9,1281.,0.0
A652,09/05/2018,11,23.3,23.6,21.2,72,83,71,17.9,19.0,17.6,1018.4,1018.4,1018.0,1.4,77,3.7,735.7,0.0
A652,09/05/2018,10,21.3,21.3,20.5,83,86,83,18.3,18.3,17.9,1018.0,1018.0,1017.6,1.2,45,3.7,61.32,0.0
A652,09/05/2018,09,20.6,21.1,20.3,86,87,82,18.1,18.2,17.9,1017.7,1017.7,1017.3,1.0,40,8.0,-0.27,0.0
A652,09/05/2018,08,21.1,21.2,20.7,82,86,81,17.8,18.4,17.7,1017.3,1017.3,1016.9,3.6,100,8.1,1.029,0.0
A652,09/05/2018,07,20.8,21.2,20.8,86,88,86,18.3,19.2,18.3,1017.1,1017.2,1017.1,4.0,96,8.8,-1.94,0.0
A652,09/05/2018,06,21.2,21.7,21.0,88,88,84,19.2,19.2,18.8,1017.2,1017.3,1017.2,7.1,101,8.8,-2.72,0.0
A652,09/05/2018,05,21.7,22.2,21.7,84,84,83,19.0,19.2,18.9,1017.3,1017.8,1017.3,0.7,53,1.9,-3.30,0.0
A652,09/05/2018,04,22.0,22.4,21.8,83,84,78,19.1,19.2,18.3,1017.8,1018.1,1017.8,0.7,65,2.2,-3.53,0.0
A652,09/05/2018,03,22.4,22.8,22.4,79,79,74,18.5,18.8,17.9,1018.1,1018.3,1018.1,0.3,37,1.6,-1.49,0.0
A652,09/05/2018,02,22.8,22.8,22.1,74,77,74,17.9,18.2,17.8,1018.2,1018.3,1018.0,0.8,330,1.6,-1.33,0.0
A652,09/05/2018,01,22.4,22.7,22.4,76,77,75,18.0,18.3,17.9,1018.1,1018.1,1018.0,0.3,187,0.7,-1.49,0.0
A652,09/05/2018,00,22.7,22.9,22.5,76,78,75,18.2,18.4,18.1,1018.1,1018.1,1017.7,0.2,173,0.7,0.722,0.0
A652,10/05/2018,23,22.4,22.6,21.7,77,84,77,18.2,19.1,18.2,1014.5,1014.5,1013.7,1.5,77,5.9,-3.54,0.0
A652,10/05/2018,22,21.9,22.1,21.7,82,84,82,18.7,19.0,18.6,1013.8,1013.8,1013.0,3.3,97,7.5,-3.54,0.0
A652,10/05/2018,21,21.7,22.3,21.7,83,83,80,18.6,18.7,18.5,1013.0,1013.0,1012.9,4.8,108,9.1,9.956,0.0
A652,10/05/2018,20,22.3,23.7,22.3,80,80,74,18.6,19.0,18.3,1013.0,1013.4,1013.0,4.9,105,6.7,132.6,0.0
A652,10/05/2018,19,23.5,25.0,23.4,75,75,69,18.8,19.7,18.1,1013.4,1013.6,1013.4,0.8,75,3.6,1068.,0.0
A652,10/05/2018,18,24.4,25.5,24.2,73,73,70,19.3,19.9,18.6,1013.6,1014.0,1013.6,0.7,111,3.3,1816.,0.0
A652,10/05/2018,17,24.9,26.3,24.9,70,70,64,18.9,19.8,18.6,1014.0,1014.8,1014.0,1.4,121,5.2,2447.,0.0
A652,10/05/2018,16,25.8,26.8,25.4,65,68,64,18.7,19.6,18.5,1014.8,1015.7,1014.8,4.2,128,6.4,2732.,0.0
A652,10/05/2018,15,26.7,27.8,26.1,65,65,60,19.5,19.7,18.6,1015.7,1016.6,1015.7,3.6,138,4.8,2787.,0.0
A652,10/05/2018,14,26.1,27.3,25.7,64,65,61,18.9,19.6,17.9,1016.6,1017.0,1016.5,2.9,141,3.8,2591.,0.0
A652,10/05/2018,13,25.9,26.1,22.9,65,71,63,18.9,19.6,16.9,1016.9,1017.0,1016.8,2.4,129,5.3,2143.,0.0
A652,10/05/2018,12,23.7,24.0,22.6,66,74,64,16.9,18.4,16.4,1016.9,1017.1,1016.7,2.8,104,4.5,1507.,0.0
A652,10/05/2018,11,22.7,23.0,21.1,73,78,72,17.5,18.0,16.9,1016.7,1016.8,1016.6,1.1,115,1.6,746.8,0.0
A652,10/05/2018,10,21.1,21.2,20.5,77,79,75,17.0,17.5,16.1,1016.6,1016.6,1016.1,0.4,281,2.2,109.4,0.0
A652,10/05/2018,09,20.7,21.2,20.5,76,78,73,16.3,16.5,16.0,1016.1,1016.1,1015.5,0.7,5,3.5,-3.41,0.0
A652,10/05/2018,08,21.1,21.2,20.9,73,75,73,16.1,16.6,16.0,1015.5,1015.5,1015.4,1.2,51,4.1,-3.54,0.0
A652,10/05/2018,07,21.0,21.6,21.0,75,75,71,16.3,16.3,16.1,1015.4,1015.6,1015.4,2.1,98,5.1,-3.54,0.0
A652,10/05/2018,06,21.5,21.9,21.2,73,73,70,16.4,16.4,16.0,1015.6,1015.9,1015.6,0.7,94,4.8,-3.54,0.0
A652,10/05/2018,05,21.8,22.2,21.8,70,70,65,16.1,16.1,15.4,1015.9,1016.6,1015.9,2.1,72,6.1,-3.54,0.0
A652,10/05/2018,04,21.9,22.2,21.9,67,68,64,15.5,15.7,15.1,1016.5,1017.0,1016.5,1.4,73,3.7,-3.53,0.0
A652,10/05/2018,03,22.1,22.3,21.9,67,69,67,15.6,16.1,15.6,1017.0,1017.4,1017.0,1.3,70,3.1,-3.54,0.0
A652,10/05/2018,02,22.2,22.2,21.8,68,73,68,16.0,17.0,16.0,1017.4,1017.7,1017.3,1.3,59,3.3,-3.54,0.0
A652,10/05/2018,01,22.0,22.1,21.3,73,83,72,16.8,18.5,16.8,1017.6,1017.6,1017.2,1.0,69,3.6,-3.54,0.0
