"UNIDADE";"SETOR";"CÓDIGO DA FUNÇÃO";"FUNÇÃO";"NÍVEL";"QUANTIDADE";"SEM_NOME";"SEM_NOME"
"SPR";"CAEI";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SPR";"CAEI";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SPR";"CAEI";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"5"
"SPR";"CAEI";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SPR";"CDIS";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SPR";"CDIS";"ADMINISTRATIVA";"2";"800710";"ASSISTENTE SECRETARIO (socioamb)";"FC-05";"2"
"SST";"CITQ";"ADMINISTRATIVA";"2";"801293";"ANALISTA DE NEGOCIOS";"FC-05";"1"
"SST";"CITQ";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SST";"CITQ";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SST";"CITQ";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SST";"COAS";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SST";"COAS";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SST";"COAS";"ADMINISTRATIVA";"2";"801293";"ANALISTA DE NEGOCIOS";"FC-05";"1"
"SST";"COAS";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SST";"DIANP";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SST";"DIANP";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SST";"DIMPE";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SST";"DIMPE";"ADMINISTRATIVA";"2";"801293";"ANALISTA DE NEGOCIOS";"FC-05";"1"
"SST";"DIQUA";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SST";"DIQUA";"ADMINISTRATIVA";"2";"801293";"ANALISTA DE NEGOCIOS";"FC-05";"1"
"SST";"DIREM";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SST";"DIREM";"ADMINISTRATIVA";"2";"801293";"ANALISTA DE NEGOCIOS";"FC-05";"1"
"SST";"DITES";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SST";"DITES";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SST";"DITES";"ADMINISTRATIVA";"2";"801293";"ANALISTA DE NEGOCIOS";"FC-05";"1"
"SST";"SST-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SST";"SST-GAB";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SST";"SST-GAB";"ADMINISTRATIVA";"2";"800701";"ANALISTA ESPECIALIZADO";"FC-05";"2"
"SST";"SST-GAB";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"STI";"CGIN";"ADMINISTRATIVA";"2";"801286";"ESPECIALISTA EM TECNOLOGIA DA INFORMACAO";"CJ-1";"1"
"STI";"CGIN";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"STI";"CGIN";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"CGIN";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"STI";"CGNC";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"STI";"CGNC";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"CGNC";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"STI";"CSTU";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"STI";"CSTU";"ADMINISTRATIVA";"2";"801286";"ESPECIALISTA EM TECNOLOGIA DA INFORMACAO";"CJ-1";"1"
"STI";"CSTU";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"STI";"CSTU";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"DGPIR";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"DGPIR";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"STI";"DIABD";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"STI";"DIABD";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"DIGAR";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"DIGAR";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"STI";"DIONC";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"STI";"DIONC";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"DIONC";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"STI";"DISAU";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"STI";"DISAU";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"DITEL";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"DITEL";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"STI";"DSETI";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"STI";"DSETI";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"STI";"SECCOT";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"STI";"SECSIN";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"STI";"STI-GAB";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"STI";"STI-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"STI";"STI-GAB";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"STI";"STI-GAB";"ADMINISTRATIVA";"2";"800701";"ANALISTA ESPECIALIZADO";"FC-05";"2"
"TP";"GDACAR";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDACAR";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDACAR";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDACAR";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDACCD";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDACCD";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDACCD";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDACCD";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDAFSC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDAFSC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDAFSC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDAFSC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDAGZ";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDAGZ";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDAGZ";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDAGZ";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDALCM";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDALCM";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDALCM";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDALCM";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDAMSM";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDAMSM";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDAMSM";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDAMSM";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDATFBC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDATFBC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDATFBC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDATFBC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDBLAL";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDBLAL";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDBLAL";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDBLAL";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDCJC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDCJC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDCJC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDCJC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDCMC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDCMC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDCMC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDCMC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDCRB";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDCRB";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDCRB";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDCRB";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDCRVMB";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDCRVMB";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDCRVMB";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDCRVMB";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDCSGF";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDCSGF";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDCSGF";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDCSGF";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDDAO";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDDAO";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDDAO";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDDAO";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDEMCT";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDEMCT";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDEMCT";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDEMCT";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDEPVL";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDEPVL";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDEPVL";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDEPVL";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDERS";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDERS";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDERS";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDERS";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDFAZS";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDFAZS";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDFAZS";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDFAZS";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDFERS";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDFERS";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDFERS";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDFERS";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDGBLR";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDGBLR";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDGBLR";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDGBLR";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDGTA";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDGTA";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDGTA";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDGTA";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDGZFB";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDGZFB";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDGZFB";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDGZFB";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDICAF";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDICAF";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDICAF";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDICAF";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDJAP";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDJAP";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDJAP";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDJAP";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDJATS";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDJATS";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDJATS";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDJATS";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDJFGF";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDJFGF";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDJFGF";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDJFGF";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDJFMJ";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDJFMJ";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDJFMJ";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDJFMJ";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDJLCX";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDJLCX";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDJLCX";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDJLCX";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDJNAN";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDJNAN";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDJNAN";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDJNAN";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDLAML";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDLAML";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDLAML";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDLAML";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDLDB";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDLDB";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDLDB";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDLDB";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDLSP";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDLSP";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDLSP";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDLSP";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMAC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMAC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMAC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMAC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDMACM";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDMACM";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMACM";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMACM";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMASO";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDMASO";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMASO";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMASO";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMBC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMBC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDMBC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMBC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMBVP";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMBVP";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMBVP";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDMBVP";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMGCVP";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMGCVP";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMGCVP";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDMGCVP";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMLN";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMLN";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMLN";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDMLN";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMOC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMOC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMOC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMOC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDMPC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDMPC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMPC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMPC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMSMP";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDMSMP";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDMSMP";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDMSMP";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDRAMB";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDRAMB";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDRAMB";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDRAMB";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDRLD";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDRLD";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDRLD";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDRLD";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDRLM";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDRLM";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDRLM";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDRLM";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDRN";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDRN";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDRN";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDRN";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDRSVT";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDRSVT";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDRSVT";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDRSVT";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
